time,x,y,z
80.27,9.022124,14.66583,18.01209
80.28,9.595168,15.40339,18.9199
80.29,10.18172,16.09284,19.95974
80.3,10.77478,16.71038,21.13175
80.31,11.36563,17.22952,22.43119
80.32,11.94376,17.62211,23.84713
80.33,12.49696,17.8598,25.36151
80.34,13.01156,17.91608,26.9484
80.35,13.47284,17.7687,28.57406
80.36,13.86569,17.40232,30.19773
80.37,14.17542,16.811,31.77348
80.38,14.38869,16.00011,33.25303
80.39,14.49453,14.98724,34.58926
80.4,14.4853,13.80186,35.74012
80.41,14.35736,12.48341,36.67222
80.42,14.11155,11.07823,37.36362
80.43,13.75321,9.635678,37.80529
80.44,13.29185,8.203919,38.00108
80.45,12.74045,6.826257,37.96622
80.46,12.11451,5.538314,37.72481
80.47,11.43102,4.366429,37.3067
80.48,10.70737,3.32727,36.74434
80.49,9.960464,2.428464,36.07004
80.5,9.205912,1.669934,35.31385
80.51,8.457541,1.045611,34.50221
80.52,7.727062,0.5452089,33.65723
80.53,7.023959,0.1558615,32.79659
80.54,6.355518,-0.1365064,31.93384
80.55,5.726979,-0.3461237,31.07885
80.56,5.141754,-0.4866233,30.2385
80.57,4.601681,-0.5705601,29.41724
80.58,4.107292,-0.6091426,28.6177
80.59,3.658072,-0.6121255,27.84118
80.6,3.252698,-0.5878132,27.08805
80.61,2.88925,-0.5431361,26.35809
80.62,2.56539,-0.4837689,25.65065
80.63,2.278522,-0.4142692,24.96493
80.64,2.025908,-0.3382222,24.3
80.65,1.804773,-0.2583808,23.65492
80.66,1.612378,-0.176797,23.02878
80.67,1.446078,-0.09493938,22.42074
80.68,1.303365,-0.01379776,21.83002
80.69,1.181894,0.06602703,21.25589
80.7,1.079503,0.1442465,20.69773
80.71,0.9942185,0.2208201,20.15494
80.72,0.9242631,0.295903,19.62702
80.73,0.8680497,0.3698023,19.11349
80.74,0.8241777,0.4429436,18.61392
80.75,0.7914249,0.5158443,18.12792
80.76,0.7687383,0.5890929,17.65515
80.77,0.7552238,0.6633352,17.19527
80.78,0.7501364,0.7392635,16.74799
80.79,0.7528696,0.8176111,16.31305
80.8,0.7629466,0.8991492,15.8902
80.81,0.7800109,0.9846865,15.47923
80.82,0.8038188,1.075072,15.07995
80.83,0.8342329,1.171198,14.6922
80.84,0.8712158,1.274007,14.31587
80.85,0.9148263,1.384497,13.95086
80.86,0.9652157,1.503733,13.59715
80.87,1.022625,1.632852,13.25472
80.88,1.087386,1.773077,12.92366
80.89,1.159918,1.925723,12.60408
80.9,1.240733,2.092216,12.2962
80.91,1.330432,2.274099,12.00032
80.92,1.429715,2.473045,11.71685
80.93,1.539381,2.690874,11.44634
80.94,1.660333,2.929561,11.18948
80.95,1.793583,3.191247,10.94718
80.96,1.940261,3.478253,10.72052
80.97,2.101619,3.793082,10.5109
80.98,2.279036,4.138429,10.32
80.99,2.474025,4.517171,10.14989
81,2.688239,4.932363,10.00311
81.01,2.923471,5.387214,9.882698
81.02,3.181655,5.885049,9.792363
81.03,3.464861,6.429251,9.73654
81.04,3.775283,7.023173,9.720541
81.05,4.115219,7.670016,9.750694
81.06,4.48704,8.372653,9.834487
81.07,4.893137,9.1334,9.980727
81.08,5.335858,9.953699,10.19968
81.09,5.817404,10.83372,10.5032
81.1,6.339702,11.77185,10.90477
81.11,6.90423,12.76403,11.41951
81.12,7.511793,13.80305,12.06398
81.13,8.162241,14.87759,12.85581
81.14,8.854128,15.97132,13.813
81.15,9.584305,17.06189,14.95287
81.16,10.34747,18.12009,16.2905
81.17,11.1357,19.10931,17.83659
81.18,11.93797,19.98562,19.59491
81.19,12.7398,20.69874,21.55921
81.2,13.52311,21.19422,23.71008
81.21,14.26627,21.41724,26.01228
81.22,14.94469,21.31778,28.41309
81.23,15.53185,20.85706,30.84272
81.24,16.00089,20.01432,33.21728
81.25,16.32663,18.79262,35.44481
81.26,16.48791,17.22229,37.43381
81.27,16.46975,15.36062,39.10318
81.28,16.26523,13.28739,40.39168
81.29,15.87641,11.09651,41.26478
81.3,15.31438,8.885616,41.71762
81.31,14.5982,6.745448,41.77329
81.32,13.75304,4.751317,41.47728
81.33,12.80792,2.957875,40.88963
81.34,11.79317,1.397596,40.07646
81.35,10.73834,0.08242426,39.10269
81.36,9.670447,-0.9924994,38.02666
81.37,8.612855,-1.844192,36.89711
81.38,7.58468,-2.497238,35.75203
81.39,6.600676,-2.979866,34.61915
81.4,5.671456,-3.320966,33.51721
81.41,4.803928,-3.548062,32.45767
81.42,4.001838,-3.686107,31.44647
81.43,3.266353,-3.756906,30.48566
81.44,2.596612,-3.778986,29.57462
81.45,1.990228,-3.767732,28.71118
81.46,1.443714,-3.735681,27.89229
81.47,0.9528495,-3.692884,27.11459
81.48,0.5129605,-3.647284,26.37471
81.49,0.1191511,-3.605071,25.66952
81.5,-0.2335267,-3.57101,24.9962
81.51,-0.5499462,-3.548725,24.35232
81.52,-0.8348164,-3.540938,23.73583
81.53,-1.092623,-3.549683,23.14503
81.54,-1.32759,-3.57647,22.5786
81.55,-1.543666,-3.622428,22.03551
81.56,-1.744516,-3.688419,21.51501
81.57,-1.93353,-3.775133,21.01661
81.58,-2.113836,-3.883155,20.54006
81.59,-2.288315,-4.013031,20.08533
81.6,-2.45963,-4.165306,19.6526
81.61,-2.630239,-4.340557,19.24226
81.62,-2.802426,-4.539416,18.85492
81.63,-2.978322,-4.762582,18.49141
81.64,-3.159923,-5.010826,18.1528
81.65,-3.349113,-5.284983,17.84043
81.66,-3.547677,-5.585941,17.5559
81.67,-3.757319,-5.914618,17.30115
81.68,-3.979667,-6.271929,17.07845
81.69,-4.216279,-6.658737,16.89046
81.7,-4.468642,-7.0758,16.74023
81.71,-4.738166,-7.523691,16.63128
81.72,-5.026168,-8.002706,16.56761
81.73,-5.333852,-8.512749,16.55372
81.74,-5.66227,-9.053194,16.59462
81.75,-6.012286,-9.622718,16.69583
81.76,-6.384513,-10.21911,16.86333
81.77,-6.779243,-10.83907,17.10351
81.78,-7.196363,-11.47793,17.423
81.79,-7.635254,-12.12946,17.82849
81.8,-8.094673,-12.78556,18.32646
81.81,-8.572629,-13.43608,18.92279
81.82,-9.066244,-14.06863,19.62225
81.83,-9.571626,-14.66852,20.42794
81.84,-10.08374,-15.2188,21.34055
81.85,-10.59634,-15.70061,22.35759
81.86,-11.10187,-16.09364,23.47263
81.87,-11.59156,-16.37704,24.67455
81.88,-12.05549,-16.53052,25.94701
81.89,-12.48284,-16.53584,27.26821
81.9,-12.86225,-16.37842,28.61117
81.91,-13.18231,-16.04903,29.94444
81.92,-13.43211,-15.54527,31.23356
81.93,-13.60197,-14.87269,32.44294
81.94,-13.68401,-14.04519,33.53822
81.95,-13.67286,-13.08462,34.48875
81.96,-13.56607,-12.01959,35.26986
81.97,-13.36436,-10.88344,35.86463
81.98,-13.07174,-9.711803,36.26484
81.99,-12.69518,-8.539936,36.47112
82,-12.24425,-7.400306,36.49213
82.01,-11.73049,-6.320647,36.34309
82.02,-11.16669,-5.322701,36.04394
82.03,-10.56616,-4.421701,35.61728
82.04,-9.942118,-3.626506,35.08654
82.05,-9.307049,-2.940252,34.47442
82.06,-8.672329,-2.361329,33.80176
82.07,-8.047911,-1.884491,33.08685
82.08,-7.442167,-1.501964,32.3451
82.09,-6.861855,-1.204448,31.58904
82.1,-6.312164,-0.9819491,30.82851
82.11,-5.796831,-0.8244268,30.07095
82.12,-5.3183,-0.7222615,29.32183
82.13,-4.877899,-0.6665654,28.58499
82.14,-4.47603,-0.6493654,27.86301
82.15,-4.112342,-0.6636859,27.1575
82.16,-3.785907,-0.7035615,26.46941
82.17,-3.495361,-0.7640003,25.79916
82.18,-3.239042,-0.8409175,25.14686
82.19,-3.015097,-0.9310517,24.51241
82.2,-2.821575,-1.031875,23.89558
82.21,-2.656502,-1.141502,23.29611
82.22,-2.517941,-1.258604,22.71367
82.23,-2.404034,-1.382331,22.148
82.24,-2.313043,-1.512239,21.59883
82.25,-2.243366,-1.648228,21.06596
82.26,-2.193562,-1.790494,20.54922
82.27,-2.162357,-1.939477,20.04853
82.28,-2.148649,-2.095832,19.56385
82.29,-2.151515,-2.260393,19.09522
82.3,-2.170205,-2.434155,18.64275
82.31,-2.204142,-2.618253,18.20667
82.32,-2.252919,-2.813948,17.78727
82.33,-2.316294,-3.022621,17.38497
82.34,-2.394183,-3.245761,17.0003
82.35,-2.486659,-3.48496,16.63396
82.36,-2.593942,-3.741911,16.28679
82.37,-2.716398,-4.018399,15.95984
82.38,-2.854533,-4.316298,15.65437
82.39,-3.008986,-4.637554,15.37191
82.4,-3.180523,-4.98418,15.11428
82.41,-3.370032,-5.358225,14.88365
82.42,-3.578512,-5.761751,14.68256
82.43,-3.807061,-6.196788,14.51403
82.44,-4.056864,-6.665279,14.38157
82.45,-4.329169,-7.169001,14.28928
82.46,-4.625262,-7.709468,14.24189
82.47,-4.946436,-8.287803,14.24482
82.48,-5.29394,-8.904573,14.30426
82.49,-5.668923,-9.559587,14.42719
82.5,-6.07236,-10.25165,14.62138
82.51,-6.504962,-10.97827,14.89538
82.52,-6.967054,-11.73529,15.25839
82.53,-7.458443,-12.51655,15.72009
82.54,-7.978251,-13.31341,16.29034
82.55,-8.524727,-14.11438,16.97872
82.56,-9.095036,-14.9047,17.7939
82.57,-9.685041,-15.66608,18.74281
82.58,-10.28908,-16.3766,19.82962
82.59,-10.89978,-17.01087,21.05449
82.6,-11.5079,-17.54067,22.41226
82.61,-12.1023,-17.93596,23.89112
82.62,-12.67003,-18.16663,25.47147
82.63,-13.19656,-18.20463,27.12528
82.64,-13.66632,-18.02675,28.81605
82.65,-14.06334,-17.61743,30.49989
82.66,-14.37217,-16.97151,32.12755
82.67,-14.57894,-16.09617,33.64762
82.68,-14.67241,-15.01188,35.01047
82.69,-14.64499,-13.75169,36.17246
82.7,-14.49347,-12.35905,37.09985
82.71,-14.21945,-10.88424,37.7716
82.72,-13.82933,-9.379969,38.18075
82.73,-13.33382,-7.896918,38.33405
82.74,-12.7472,-6.479775,38.25009
82.75,-12.08623,-5.164448,37.95632
82.76,-11.36899,-3.9766,37.48564
82.77,-10.61379,-2.931504,36.87295
82.78,-9.838179,-2.034962,36.15235
82.79,-9.058186,-1.284913,35.35497
82.8,-8.287824,-0.6733508,34.50772
82.81,-7.538797,-0.1882542,33.63274
82.82,-6.82043,0.1847018,32.74739
82.83,-6.139743,0.4607477,31.86468
82.84,-5.501636,0.6549763,30.9939
82.85,-4.909148,0.7816274,30.14124
82.86,-4.36373,0.8536508,29.31057
82.87,-3.865534,0.8824842,28.50396
82.88,-3.413689,0.8779889,27.72224
82.89,-3.00654,0.8484895,26.96538
82.9,-2.641869,0.8008807,26.23282
82.91,-2.317077,0.7407685,25.52366
82.92,-2.029332,0.672627,24.83687
82.93,-1.775699,0.599955,24.17136
82.94,-1.553225,0.5254264,23.52607
82.95,-1.359022,0.4510269,22.89999
82.96,-1.190314,0.3781764,22.29218
82.97,-1.044479,0.3078358,21.7018
82.98,-0.919068,0.2405987,21.12808
82.99,-0.8118268,0.1767693,20.57033
83,-0.7206964,0.1164265,20.02793
83.01,-0.643815,0.05947775,19.50032
83.02,-0.5795136,0.005701731,18.98698
83.03,-0.5263076,-0.0452168,18.48746
83.04,-0.4828874,-0.09366008,18.00132
83.05,-0.4481066,-0.1400566,17.52817
83.06,-0.4209703,-0.1848653,17.06762
83.07,-0.4006229,-0.2285648,16.61934
83.08,-0.3863366,-0.2716456,16.18298
83.09,-0.3774995,-0.3146053,15.75824
83.1,-0.3736061,-0.3579467,15.34482
83.11,-0.3742465,-0.4021772,14.94244
83.12,-0.3790988,-0.4478102,14.55082
83.13,-0.3879209,-0.4953679,14.1697
83.14,-0.4005437,-0.5453844,13.79886
83.15,-0.4168662,-0.5984105,13.43806
83.16,-0.4368501,-0.6550187,13.08709
83.17,-0.4605167,-0.7158095,12.74574
83.18,-0.4879439,-0.7814171,12.41385
83.19,-0.5192646,-0.8525172,12.09125
83.2,-0.5546656,-0.9298341,11.77779
83.21,-0.5943875,-1.014149,11.47338
83.22,-0.6387255,-1.10631,11.17791
83.23,-0.6880309,-1.207238,10.89134
83.24,-0.7427134,-1.317942,10.61366
83.25,-0.8032442,-1.439526,10.34488
83.26,-0.8701598,-1.573202,10.08509
83.27,-0.944067,-1.720304,9.834445
83.28,-1.025648,-1.882299,9.593158
83.29,-1.115666,-2.060801,9.361542
83.3,-1.214974,-2.25759,9.140019
83.31,-1.324522,-2.474621,8.929141
83.32,-1.445364,-2.714043,8.729619
83.33,-1.578667,-2.978216,8.542354
83.34,-1.725726,-3.269721,8.36848
83.35,-1.887965,-3.591373,8.209411
83.36,-2.066955,-3.946233,8.0669
83.37,-2.264421,-4.337608,7.943107
83.38,-2.482249,-4.769048,7.840688
83.39,-2.722495,-5.244329,7.76289
83.4,-2.987388,-5.76742,7.713672
83.41,-3.27933,-6.342426,7.697844
83.42,-3.600889,-6.973501,7.721224
83.43,-3.954779,-7.664714,7.790815
83.44,-4.343835,-8.41986,7.915008
83.45,-4.770956,-9.242198,8.103787
83.46,-5.239038,-10.13409,8.368939
83.47,-5.750861,-11.09651,8.724243
83.48,-6.308946,-12.12845,9.185601
83.49,-6.915346,-13.22609,9.771074
83.5,-7.571384,-14.38185,10.50074
83.51,-8.277304,-15.58321,11.39628
83.52,-9.031848,-16.81145,12.4802
83.53,-9.831741,-18.04027,13.77452
83.54,-10.6711,-19.23461,15.29876
83.55,-11.5408,-20.34977,17.06725
83.56,-12.42787,-21.33141,19.08556
83.57,-13.31496,-22.11679,21.34641
83.58,-14.18014,-22.63774,23.82532
83.59,-14.99698,-22.8258,26.47693
83.6,-15.73534,-22.61964,29.23291
83.61,-16.36283,-21.97393,32.00288
83.62,-16.84696,-20.86859,34.67916
83.63,-17.15797,-19.31634,37.14589
83.64,-17.27189,-17.3662,39.29148
83.65,-17.17339,-15.10137,41.02239
83.66,-16.85786,-12.63099,42.27525
83.67,-16.33226,-10.07719,43.02435
83.68,-15.61452,-7.560146,43.28276
83.69,-14.73166,-5.184568,43.09717
83.7,-13.71693,-3.030179,42.53809
83.71,-12.60661,-1.147581,41.68818
83.72,-11.43695,0.440894,40.63127
83.73,-10.24168,1.736713,39.44407
83.74,-9.05028,2.758872,38.19099
83.75,-7.887036,3.537405,36.92214
83.76,-6.770762,4.10774,35.67367
83.77,-5.715031,4.50641,34.46945
83.78,-4.728714,4.768157,33.3235
83.79,-3.816691,4.924266,32.24247
83.8,-2.980601,5.00181,31.22785
83.81,-2.21956,5.023519,30.2778
83.82,-1.530809,5.008025,29.38857
83.83,-0.9102565,4.970308,28.55544
83.84,-0.3529316,4.92221,27.77349
83.85,0.1466596,4.872954,27.03792
83.86,0.5942587,4.829623,26.34439
83.87,0.995649,4.79758,25.68912
83.88,1.356505,4.78083,25.06887
83.89,1.68229,4.782319,24.48103
83.9,1.978185,4.804181,23.92351
83.91,2.249052,4.847941,23.39473
83.92,2.499411,4.91467,22.89355
83.93,2.733437,5.005117,22.41924
83.94,2.95497,5.119807,21.97141
83.95,3.167523,5.259114,21.55004
83.96,3.374308,5.423315,21.15538
83.97,3.578255,5.612632,20.78799
83.98,3.782031,5.827248,20.44868
83.99,3.98807,6.067321,20.13858
84,4.198584,6.332975,19.85907
84.01,4.415586,6.624284,19.61183
84.02,4.640901,6.941246,19.39882
84.03,4.876173,7.283739,19.22231
84.04,5.122874,7.65147,19.08487
84.05,5.382292,8.043907,18.98941
84.06,5.655531,8.460199,18.93912
84.07,5.943488,8.899086,18.93747
84.08,6.246831,9.358787,18.98824
84.09,6.565966,9.836885,19.09537
84.1,6.900993,10.3302,19.26297
84.11,7.251657,10.83464,19.49515
84.12,7.617291,11.3451,19.7959
84.13,7.99675,11.85531,20.16889
84.14,8.38834,12.35774,20.61721
84.15,8.78975,12.84358,21.14309
84.16,9.197987,13.30269,21.74751
84.17,9.60932,13.72377,22.42986
84.18,10.01924,14.09448,23.18751
84.19,10.42248,14.40183,24.01538
84.2,10.81299,14.63267,24.90563
84.21,11.18408,14.77427,25.84739
84.22,11.52855,14.81513,26.82665
84.23,11.83886,14.74579,27.82644
84.24,12.10743,14.5597,28.82712
84.25,12.32696,14.25406,29.80717
84.26,12.49076,13.83036,30.744
84.27,12.59319,13.29482,31.61519
84.28,12.62991,12.65832,32.39968
84.29,12.59828,11.93601,33.07909
84.3,12.49752,11.14654,33.63875
84.31,12.32882,10.31096,34.06854
84.32,12.09531,9.451395,34.36332
84.33,11.80196,8.589735,34.52293
84.34,11.45526,7.746379,34.5518
84.35,11.06292,6.939228,34.45824
84.36,10.63347,6.182973,34.25354
84.37,10.17584,5.48873,33.95095
84.38,9.699008,4.863991,33.56468
84.39,9.211643,4.312847,33.10907
84.4,8.721824,3.836396,32.59787
84.41,8.236843,3.433277,32.04374
84.42,7.763074,3.100236,31.45797
84.43,7.305906,2.832684,30.85032
84.44,6.869732,2.625199,30.22901
84.45,6.457992,2.471953,29.60082
84.46,6.073235,2.367052,28.9712
84.47,5.717217,2.304799,28.34447
84.48,5.391001,2.27987,27.72402
84.49,5.095064,2.287439,27.11243
84.5,4.829407,2.323241,26.51169
84.51,4.593652,2.383601,25.92331
84.52,4.387137,2.465428,25.34844
84.53,4.208995,2.566196,24.78798
84.54,4.058229,2.683909,24.24265
84.55,3.933769,2.817053,23.71307
84.56,3.834524,2.964554,23.19976
84.57,3.759425,3.125726,22.70327
84.58,3.707458,3.300232,22.22412
84.59,3.677684,3.488031,21.76289
84.6,3.669266,3.689346,21.32022
84.61,3.681478,3.904624,20.89682
84.62,3.713714,4.134498,20.49351
84.63,3.765496,4.379759,20.11126
84.64,3.836471,4.641327,19.75114
84.65,3.926413,4.920214,19.41444
84.66,4.035216,5.217499,19.1026
84.67,4.162891,5.534294,18.81731
84.68,4.309551,5.871709,18.56047
84.69,4.475405,6.230806,18.33428
84.7,4.660737,6.612556,18.14123
84.71,4.865891,7.017779,17.98413
84.72,5.091245,7.447079,17.86615
84.73,5.337185,7.900758,17.79081
84.74,5.604071,8.378723,17.76203
84.75,5.892197,8.880372,17.78409
84.76,6.201741,9.404464,17.86165
84.77,6.532709,9.948968,17.99965
84.78,6.884868,10.5109,18.2033
84.79,7.257672,11.08615,18.47791
84.8,7.650172,11.6693,18.82873
84.81,8.060923,12.25344,19.26073
84.82,8.487884,12.83003,19.77829
84.83,8.928312,13.38882,20.38481
84.84,9.378661,13.91778,21.08226
84.85,9.834501,14.40323,21.87065
84.86,10.29045,14.83006,22.74748
84.87,10.74014,15.18216,23.70718
84.88,11.17626,15.44304,24.74057
84.89,11.59064,15.5967,25.83453
84.9,11.97443,15.62862,26.97181
84.91,12.31835,15.527,28.13121
84.92,12.61307,15.28388,29.28811
84.93,12.84963,14.89633,30.41537
84.94,13.01989,14.36721,31.48472
84.95,13.1171,13.70566,32.46835
84.96,13.13629,12.92693,33.34066
84.97,13.0747,12.0517,34.08
84.98,12.93201,11.10486,34.67007
84.99,12.71043,10.11385,35.10086
85,12.41464,9.106791,35.36904
85.01,12.05148,8.110671,35.47769
85.02,11.62961,7.149725,35.43555
85.03,11.15899,6.244254,35.25577
85.04,10.65032,5.409909,34.95461
85.05,10.11455,4.657474,34.54998
85.06,9.56239,3.993066,34.06016
85.07,9.003901,3.418656,33.50279
85.08,8.448202,2.932784,32.89409
85.09,7.903274,2.531352,32.24841
85.1,7.375851,2.208413,31.57802
85.11,6.871401,1.956875,30.89307
85.12,6.394163,1.769102,30.20174
85.13,5.947245,1.637385,29.51042
85.14,5.532731,1.554294,28.82401
85.15,5.151826,1.512919,28.14616
85.16,4.804994,1.507017,27.47951
85.17,4.492097,1.531095,26.82593
85.18,4.212524,1.58043,26.1867
85.19,3.965309,1.651059,25.56268
85.2,3.749237,1.739736,24.95444
85.21,3.562932,1.843879,24.36233
85.22,3.404932,1.961507,23.78657
85.23,3.273754,2.091179,23.22733
85.24,3.167941,2.231924,22.68474
85.25,3.086102,2.383187,22.15894
85.26,3.026946,2.544771,21.65009
85.27,2.989299,2.716793,21.15841
85.28,2.972123,2.899635,20.68417
85.29,2.97453,3.093911,20.22775
85.3,2.99578,3.300434,19.78959
85.31,3.035293,3.520188,19.37026
85.32,3.092643,3.754305,18.97046
85.33,3.167561,4.004042,18.59102
85.34,3.259925,4.270764,18.23296
85.35,3.369761,4.555918,17.89748
85.36,3.497233,4.86102,17.58599
85.37,3.642637,5.187625,17.30016
85.38,3.806389,5.537302,17.04195
85.39,3.989012,5.9116,16.81362
85.4,4.191127,6.312002,16.61779
85.41,4.41343,6.739875,16.4575
85.42,4.656673,7.196399,16.33621
85.43,4.921637,7.682484,16.25786
85.44,5.209096,8.198663,16.2269
85.45,5.51978,8.744965,16.24833
85.46,5.854322,9.320759,16.32766
85.47,6.213192,9.92457,16.47096
85.48,6.596629,10.55387,16.68472
85.49,7.004547,11.20483,16.97585
85.5,7.436431,11.87208,17.35141
85.51,7.891217,12.54841,17.81846
85.52,8.367159,13.22454,18.38365
85.53,8.861682,13.88888,19.05278
85.54,9.371239,14.52742,19.83024
85.55,9.891164,15.12366,20.71829
85.56,10.41555,15.65883,21.71628
85.57,10.93719,16.11232,22.81981
85.58,11.44751,16.46238,24.01985
85.59,11.93669,16.68718,25.3021
85.6,12.39381,16.76628,26.64654
85.61,12.80719,16.68222,28.02739
85.62,13.1648,16.4224,29.41369
85.63,13.45489,15.9808,30.77043
85.64,13.66659,15.35937,32.06044
85.65,13.79071,14.56886,33.24667
85.66,13.82037,13.62881,34.29489
85.67,13.7516,12.56662,35.17622
85.68,13.58372,11.41571,35.86936
85.69,13.31949,10.21304,36.36201
85.7,12.96498,8.996304,36.65132
85.71,12.5292,7.801137,36.74345
85.72,12.02348,6.658836,36.65221
85.73,11.46079,5.594694,36.39718
85.74,10.85493,4.62716,36.00153
85.75,10.21982,3.767758,35.48993
85.76,9.568834,3.021626,34.88677
85.77,8.914275,2.388473,34.21476
85.78,8.267047,1.863756,33.49405
85.79,7.636426,1.439891,32.74175
85.8,7.029979,1.107372,31.97189
85.81,6.453597,0.8557278,31.1955
85.82,5.911597,0.6742718,30.42098
85.83,5.406881,0.5526549,29.65449
85.84,4.941124,0.4812395,28.90035
85.85,4.514965,0.451326,28.16145
85.86,4.128209,0.4552629,27.43961
85.87,3.779999,0.4864742,26.73583
85.88,3.468987,0.5394291,26.05055
85.89,3.193476,0.6095741,25.38387
85.9,2.951538,0.693246,24.7356
85.91,2.741122,0.7875745,24.10544
85.92,2.560131,0.8903844,23.49302
85.93,2.406491,1.000102,22.89794
85.94,2.278203,1.115668,22.3198
85.95,2.173377,1.236459,21.75827
85.96,2.090262,1.362221,21.21301
85.97,2.027266,1.49301,20.68378
85.98,1.982966,1.629144,20.17035
85.99,1.956116,1.771158,19.6726
86,1.945649,1.919777,19.19042
86.01,1.950676,2.075889,18.72382
86.02,1.970483,2.24052,18.27284
86.03,2.004531,2.414827,17.83763
86.04,2.052446,2.600082,17.4184
86.05,2.114015,2.797667,17.0155
86.06,2.189184,3.00907,16.62937
86.07,2.278049,3.235881,16.26057
86.08,2.380855,3.479793,15.90983
86.09,2.497989,3.742597,15.57807
86.1,2.629975,4.026183,15.26639
86.11,2.777472,4.33253,14.97613
86.12,2.94127,4.663701,14.70892
86.13,3.122283,5.021829,14.46671
86.14,3.321542,5.409091,14.2518
86.15,3.540191,5.827681,14.06693
86.16,3.779469,6.279762,13.91535
86.17,4.040703,6.767403,13.80083
86.18,4.32528,7.292498,13.72779
86.19,4.634623,7.856654,13.70135
86.2,4.970154,8.461045,13.7274
86.21,5.333243,9.106237,13.81266
86.22,5.725145,9.791953,13.96472
86.23,6.146915,10.51679,14.19205
86.24,6.599311,11.27791,14.50396
86.25,7.082658,12.07061,14.91048
86.26,7.596701,12.88792,15.42214
86.27,8.140412,13.72011,16.04962
86.28,8.711786,14.55424,16.80321
86.29,9.307604,15.37374,17.6921
86.3,9.923186,16.1581,18.7234
86.31,10.55215,16.88283,19.90091
86.32,11.18622,17.51974,21.2238
86.33,11.81506,18.03768,22.68504
86.34,12.42627,18.40392,24.26996
86.35,13.00552,18.58616,25.9551
86.36,13.53688,18.55517,27.70761
86.37,14.00344,18.28789,29.48554
86.38,14.38814,17.77069,31.23933
86.39,14.67481,17.00213,32.91455
86.4,14.84937,15.99495,34.45572
86.41,14.90097,14.77643,35.81098
86.42,14.82307,13.38706,36.93673
86.43,14.61412,11.87745,37.80167
86.44,14.27786,10.30388,38.38933
86.45,13.82306,8.723196,38.69882
86.46,13.26293,7.188009,38.74369
86.47,12.61405,5.742737,38.54918
86.48,11.89515,4.421145,38.14855
86.49,11.12582,3.245431,37.57916
86.5,10.32536,2.226698,36.8789
86.51,9.511816,1.366433,36.08338
86.52,8.701269,0.6585503,35.22406
86.53,7.907416,0.09159326,34.32724
86.54,7.141382,-0.349216,33.41386
86.55,6.41174,-0.6802448,32.49979
86.56,5.724668,-0.9181191,31.59645
86.57,5.084199,-1.078783,30.71157
86.58,4.492525,-1.176902,29.85001
86.59,3.95031,-1.225538,29.01442
86.6,3.456994,-1.236026,28.20591
86.61,3.011075,-1.217985,27.42453
86.62,2.610357,-1.179426,26.66963
86.63,2.252165,-1.126899,25.94018
86.64,1.933516,-1.065665,25.23496
